title,link,date,location
UFC on Fox: Werdum vs Browne,http://www.fightmetric.com/fight-details/73f72edb86c82eef,"April 19, 2014","Orlando, Florida, USA"
UFC on Fox: Werdum vs Browne,http://www.fightmetric.com/fight-details/b36362f5db72abee,"April 19, 2014","Orlando, Florida, USA"
UFC on Fox: Werdum vs Browne,http://www.fightmetric.com/fight-details/70e0e57a6755e31e,"April 19, 2014","Orlando, Florida, USA"
UFC on Fox: Werdum vs Browne,http://www.fightmetric.com/fight-details/a283975bf9355757,"April 19, 2014","Orlando, Florida, USA"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/3a5b53d1123d9f7e,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/1a6e7e7c98886198,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/273f9520d75f3dac,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/0dd560fbcae2244f,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/3e6b5cb3c37bef3b,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/3406cf3e28e30d1b,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/2e8d68b14dde981e,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/f0b117394e52996b,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/3427667c1a265fe5,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/a7aac5f6b470ddaa,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/01c67a3990800dc3,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/e532ef88b8cb26d2,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Bisping vs Kennedy,http://www.fightmetric.com/fight-details/d2519c169f3039ee,"April 16, 2014","Quebec City, Quebec, Canada"
UFC Fight Night: Minotauro vs Nelson,http://www.fightmetric.com/fight-details/20d732758337f0a5,"April 11, 2014","Abu Dhabi, United Arab Emirates"
UFC Fight Night: Minotauro vs Nelson,http://www.fightmetric.com/fight-details/a2e1e35e4e84e08d,"April 11, 2014","Abu Dhabi, United Arab Emirates"
UFC Fight Night: Minotauro vs Nelson,http://www.fightmetric.com/fight-details/8c47c4b9503dd5b4,"April 11, 2014","Abu Dhabi, United Arab Emirates"
UFC Fight Night: Minotauro vs Nelson,http://www.fightmetric.com/fight-details/beed8bc1f800de8f,"April 11, 2014","Abu Dhabi, United Arab Emirates"
UFC Fight Night: Minotauro vs Nelson,http://www.fightmetric.com/fight-details/f524520a7fe0a8b8,"April 11, 2014","Abu Dhabi, United Arab Emirates"
UFC Fight Night: Minotauro vs Nelson,http://www.fightmetric.com/fight-details/a523ac02533f8b4d,"April 11, 2014","Abu Dhabi, United Arab Emirates"
UFC Fight Night: Minotauro vs Nelson,http://www.fightmetric.com/fight-details/f7fac3df5c6dc91f,"April 11, 2014","Abu Dhabi, United Arab Emirates"
UFC Fight Night: Minotauro vs Nelson,http://www.fightmetric.com/fight-details/ceac6997d22f2f3b,"April 11, 2014","Abu Dhabi, United Arab Emirates"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/981e2f5a8e46a1f1,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/eae8d2c30c0bb499,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/671048cd1933855a,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/98cea844501261a9,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/fcb3e9f89987d519,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/995f0dcdcd5fe43c,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/283c0b3b7e425252,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/a5827bfce19e63ea,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/5464d7ccb4177464,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/8e87b33bea7c5da9,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC Fight Night: Shogun vs Henderson,http://www.fightmetric.com/fight-details/8f120352072bd5ed,"March 23, 2014","Natal, Rio Grande do Norte, Brazil"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/cdf58f62e289efec,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/ba38b96f39db78c0,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/d4d4aded862ace46,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/427a10db0406cfba,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/2d050cb1f7d8789a,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/56b57d076f874eb0,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/99170b2f2496e479,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/639013929b61e834,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/a5f39e8ff1398269,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/364ed6aecfc8d16d,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/0175c0d2a98576f1,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/8f979d206eaec468,"March 15, 2014","Dallas, Texas, USA"
UFC 171: Hendricks vs Lawler,http://www.fightmetric.com/fight-details/543dca66a449d9d5,"March 15, 2014","Dallas, Texas, USA"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/742fcd610f344810,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/73f55778c5c55c2f,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/b5be58e7fa1e7439,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/0b3c3d363c82835f,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/6242126d8d06a7ca,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/406154260435c65a,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/4911fcfb1b28faa5,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/54845ec0646a9bee,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Gustafsson vs Manuwa,http://www.fightmetric.com/fight-details/443791a8c6790cf0,"March 08, 2014","London, England, United Kingdom"
UFC Fight Night: Kim vs Hathaway,http://www.fightmetric.com/fight-details/e38d7761a92e1bf9,"March 01, 2014","Macau, China"
UFC Fight Night: Kim vs Hathaway,http://www.fightmetric.com/fight-details/0fea1cff62e26b46,"March 01, 2014","Macau, China"
UFC Fight Night: Kim vs Hathaway,http://www.fightmetric.com/fight-details/82448697e7a44028,"March 01, 2014","Macau, China"
UFC Fight Night: Kim vs Hathaway,http://www.fightmetric.com/fight-details/57ab45aa1ebd087e,"March 01, 2014","Macau, China"
UFC Fight Night: Kim vs Hathaway,http://www.fightmetric.com/fight-details/c53a5dca56870ea5,"March 01, 2014","Macau, China"
UFC Fight Night: Kim vs Hathaway,http://www.fightmetric.com/fight-details/3fa2e753afa0bdbb,"March 01, 2014","Macau, China"
UFC Fight Night: Kim vs Hathaway,http://www.fightmetric.com/fight-details/36d4e8f650539bf0,"March 01, 2014","Macau, China"
UFC Fight Night: Kim vs Hathaway,http://www.fightmetric.com/fight-details/2ebe2ae9b4812f0a,"March 01, 2014","Macau, China"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/654127f5b9140be2,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/b1a033020bd6d3f3,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/29657325bfc1d590,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/9988ff4d4197663b,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/ab0d6346b7938a7f,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/36630b8c820db52b,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/faaa7340f4ede814,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/41727d51af72b1d5,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/1a8b815679bc89b8,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/dc28c6e66f333d2a,"February 22, 2014","Las Vegas, Nevada, USA"
UFC 170: Rousey vs McMann,http://www.fightmetric.com/fight-details/328ae84bf2af537e,"February 22, 2014","Las Vegas, Nevada, USA"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/aa11f2375ee2118f,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/ffbc12e4f821ec68,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/dadde3eb4e5f43b4,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/d0e084b6345c5af0,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/b96e1222eb1a0faf,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/cfefbf79340d3346,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/420114bb94080b3c,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/ea60fdcfd423a15e,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/01d4d1d8bcb014cf,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/8619c3cde7dd4e15,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/496a169f4c9becec,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC Fight Night: Machida vs Mousasi,http://www.fightmetric.com/fight-details/816119e4d9d983b1,"February 15, 2014","Jaragua do Sul, Santa Catarina, Brazil"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/4c9047d1c1bc1e29,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/a3b37f8ea171b962,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/651bdd9e17a58c5d,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/a851348faa460c2d,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/fe936088ec4dcb0d,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/b9be2e52d02886e2,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/b705fb146638d859,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/c145e4b6206d4c18,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/b51163f358495b41,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/131732f248cd2829,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/bc9dd73e0a982c08,"February 01, 2014","Newark, New Jersey, USA"
UFC 169: Barao vs Faber 2,http://www.fightmetric.com/fight-details/7a91b26b3e231fff,"February 01, 2014","Newark, New Jersey, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/7fda79ba69b06c0b,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/77d82e8a220053ea,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/ca8e482388e7ac82,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/6fdcd1caa0e9d239,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/6a7f68feb5c0755d,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/97ad3419f2029ba1,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/80cb366cd1e54aec,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/df7cf7ef41eccbe6,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/3f1d1bd33a296f26,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/ea0f7fe570c1533f,"January 25, 2014","Chicago, Illinois, USA"
UFC on Fox: Henderson vs Thomson,http://www.fightmetric.com/fight-details/e53c8a20819f9be6,"January 25, 2014","Chicago, Illinois, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/0f3e6876516edeaf,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/8d6392d59e1ca099,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/55139052f4641670,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/7e3609b672c7ecf9,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/eea06604a47ea9a8,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/fac335e6aeff29f5,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/bbb810f50d60b31a,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/3b8b70b448b0c604,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/94608c62dd497366,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/c2f70bd2fc1bac73,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/1143d37503a9527d,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Rockhold vs Philippou,http://www.fightmetric.com/fight-details/6f3e189c393c0e09,"January 15, 2014","Duluth, Georgia, USA"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/3ff7d02ef633ee22,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/07d1d120dab41893,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/74edd53297a084b9,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/221cb15141299346,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/4b69545737f1902a,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/ab8722d48a5a447e,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/e2bb4b8ce5ada2a8,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/181429d8227794cb,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/eb82e95ab678f8bc,"January 04, 2014","Singapore, Singapore"
UFC Fight Night: Saffiedine vs Lim,http://www.fightmetric.com/fight-details/f7bd56e197bab2a6,"January 04, 2014","Singapore, Singapore"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/2a17686c6b5f334e,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/315968a74789600a,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/a060b6b0dfe275b7,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/39be68189f2d5074,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/5e4f358e0bcc2f15,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/11706648d34ff3e8,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/b1fd21231f0604e1,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/f1a9c3187855155c,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/a6e494c82d136172,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/49c0071ae52fc83a,"December 28, 2013","Las Vegas, Nevada, USA"
UFC 168: Weidman vs Silva 2,http://www.fightmetric.com/fight-details/27635cc4d9fcac98,"December 28, 2013","Las Vegas, Nevada, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/e6663b2c16df6191,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/00566b4d89565373,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/631f0721b3fc56dc,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/319d75c21fbb5d3f,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/c1d2ce95229cdbd9,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/a5c76ead1a2767b6,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/f5fb4435faf1ca04,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/5ffccdf4af20dc0d,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/5929c539190c8a07,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/4618dcef2dc6250f,"December 14, 2013","Sacramento, California, USA"
UFC on Fox: Johnson vs. Benavidez 2,http://www.fightmetric.com/fight-details/0f215b143e08f425,"December 14, 2013","Sacramento, California, USA"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/fe52c91f751e8db6,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/b568f3700aa2c1f7,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/bfc321f0b0a7bf40,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/45e6eec6b35d7dfe,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/adc1b34f6988bd68,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/39efb868dbe7e311,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/b951f2d4080ef172,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/e982a2648d69fda6,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/e14b4f2c7b36d0b9,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/678eb77df5589eac,"December 06, 2013","Brisbane, Queensland, Australia"
UFC Fight Night: Hunt vs Bigfoot,http://www.fightmetric.com/fight-details/2389557cfa02df78,"December 06, 2013","Brisbane, Queensland, Australia"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/f0815638f558968d,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/fca7fbd0bafc480c,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/a072ec605bebe5a8,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/1b7bc992c26ac10f,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/2a940fac11da404d,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/b186f4778257ca6d,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/e9ec16e4e7cfb120,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/2b5058614b56a898,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/64e1197b8d5d0706,"November 30, 2013","Las Vegas, Nevada, USA"
The Ultimate Fighter 18 Finale,http://www.fightmetric.com/fight-details/c9ebbba18e4e1e84,"November 30, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/7ff036c99621eb1c,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/25cb0e15dfc8deb3,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/6c1fa30e1dd38c0b,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/1f5c71dd2a0672ac,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/3081e6e1bc1235a8,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/67222a0d79c83086,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/e9ed827818e8cadf,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/9bec9d2d0dd1d7f7,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/9cc0582c703637aa,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/a4d7e8241422ed41,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/55f4c3598797ce6f,"November 16, 2013","Las Vegas, Nevada, USA"
UFC 167: St-Pierre vs Hendricks,http://www.fightmetric.com/fight-details/d8b864e673f53ec2,"November 16, 2013","Las Vegas, Nevada, USA"
UFC Fight Night: Belfort vs Henderson,http://www.fightmetric.com/fight-details/1d34e2f80cb91188,"November 09, 2013","Goiania, Goias, Brazil"
UFC Fight Night: Belfort vs Henderson,http://www.fightmetric.com/fight-details/2d57ce76f7922ed9,"November 09, 2013","Goiania, Goias, Brazil"
UFC Fight Night: Belfort vs Henderson,http://www.fightmetric.com/fight-details/c6c37a9e8990baba,"November 09, 2013","Goiania, Goias, Brazil"
